Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Ulangan,27,22,Ulangan 27:22,مَلْعُونٌ مَنْ يَضْطَجِعُ مَعَ أُخْتِهِ بِنْتِ أَبِيهِ أَوْ بِنْتِ أُمِّهِ. وَيَقُولُ جَمِيعُ ٱلشَّعْبِ: آمِينَ.,"‘Terkutuklah orang yang bersetubuh dengan saudara perempuannya, anak perempuan dari ayahnya atau dari ibunya!’","‘Terkutuklah orang yang bersetubuh dengan saudaranya perempuan, yaitu anak ayahnya atau anak ibunya.’ Lalu, seluruh bangsa itu harus berkata, ‘Amin!’",
Ulangan,27,23,Ulangan 27:23,مَلْعُونٌ مَنْ يَضْطَجِعُ مَعَ حَمَاتِهِ. وَيَقُولُ جَمِيعُ ٱلشَّعْبِ: آمِينَ.,‘Terkutuklah orang yang bersetubuh dengan ibu mertuanya!’,"‘Terkutuklah orang yang bersetubuh dengan ibu mertuanya.’ Lalu, seluruh bangsa itu harus berkata, ‘Amin!’",
Ulangan,27,24,Ulangan 27:24,مَلْعُونٌ مَنْ يَقْتُلُ قَرِيبَهُ فِي ٱلْخَفَاءِ. وَيَقُولُ جَمِيعُ ٱلشَّعْبِ: آمِينَ.,‘Terkutuklah orang yang menyerang sesamanya secara tersembunyi!’,"‘Terkutuklah orang yang membunuh sesamanya dengan sembunyi-sembunyi.’ Lalu, seluruh bangsa itu harus berkata, ‘Amin!’",
Ulangan,27,25,Ulangan 27:25,مَلْعُونٌ مَنْ يَأْخُذُ رَشْوَةً لِكَيْ يَقْتُلَ نَفْسَ دَمٍ بَرِيءٍ. وَيَقُولُ جَمِيعُ ٱلشَّعْبِ: آمِينَ.,‘Terkutuklah setiap orang yang menerima uang suap untuk membunuh orang yang tidak bersalah!’,"‘Terkutuklah orang yang menerima suap untuk membunuh orang yang tak bersalah.’ Lalu, seluruh bangsa itu harus berkata, ‘Amin!’",
Ulangan,27,26,Ulangan 27:26,مَلْعُونٌ مَنْ لَا يُقِيمُ كَلِمَاتِ هَذَا ٱلنَّامُوسِ لِيَعْمَلَ بِهَا. وَيَقُولُ جَمِيعُ ٱلشَّعْبِ: آمِينَ.,‘Terkutuklah orang yang tidak menepati Taurat ini dan tidak melakukannya.’,"‘Terkutuklah orang yang tidak menegakkan perkataan hukum Taurat ini dengan melaksanakannya.’ Lalu, seluruh bangsa itu harus berkata, ‘Amin!’",
Ulangan,28,1,Ulangan 28:1,«وَإِنْ سَمِعْتَ سَمْعًا لِصَوْتِ ٱلرَّبِّ إِلَهِكَ لِتَحْرِصَ أَنْ تَعْمَلَ بِجَمِيعِ وَصَايَاهُ ٱلَّتِي أَنَا أُوصِيكَ بِهَا ٱلْيَوْمَ، يَجْعَلُكَ ٱلرَّبُّ إِلَهُكَ مُسْتَعْلِيًا عَلَى جَمِيعِ قَبَائِلِ ٱلْأَرْضِ،,"Sekarang, jika kamu dengan sungguh-sungguh patuh kepada TUHAN, Allahmu, melakukan dengan setia seluruh perintah-Nya seperti yang telah kukatakan kepadamu hari ini. Dengan demikian TUHAN, Allahmu, akan menjadikanmu lebih tinggi daripada segala bangsa di atas bumi.","Jadi, jika engkau sungguh-sungguh mematuhi ALLAH, Tuhanmu, dan melakukan dengan setia segala perintah-Nya yang kusampaikan kepadamu pada hari ini, maka ALLAH, Tuhanmu, akan meninggikan engkau di atas segala bangsa di bumi.",
Ulangan,28,2,Ulangan 28:2,وَتَأْتِي عَلَيْكَ جَمِيعُ هَذِهِ ٱلْبَرَكَاتِ وَتُدْرِكُكَ، إِذَا سَمِعْتَ لِصَوْتِ ٱلرَّبِّ إِلَهِكَ.,"Seluruh berkat ini akan datang kepadamu dan menjadi milikmu jika kamu mematuhi TUHAN, Allahmu.","Segala berkah ini akan datang ke atasmu dan sampai kepadamu jika engkau mematuhi ALLAH, Tuhanmu:",
Ulangan,28,3,Ulangan 28:3,مُبَارَكًا تَكُونُ فِي ٱلْمَدِينَةِ، وَمُبَارَكًا تَكُونُ فِي ٱلْحَقْلِ.,“Diberkatilah kamu di kota dan diberkatilah kamu di ladang.,Diberkahilah engkau di kota dan diberkahilah engkau di ladang.,
Ulangan,28,4,Ulangan 28:4,وَمُبَارَكَةً تَكُونُ ثَمَرَةُ بَطْنِكَ وَثَمَرَةُ أَرْضِكَ وَثَمَرَةُ بَهَائِمِكَ، نِتَاجُ بَقَرِكَ وَإِنَاثُ غَنَمِكَ.,"Diberkatilah buah kandunganmu, hasil tanahmu, dan hasil ternakmu, yaitu sapi dan dombamu.","Diberkahilah buah kandunganmu, hasil tanahmu, dan hasil ternakmu, yaitu anak lembumu dan kawanan kambing dombamu.",
Ulangan,28,5,Ulangan 28:5,مُبَارَكَةً تَكُونُ سَلَّتُكَ وَمِعْجَنُكَ.,Diberkatilah bakulmu dan tempat adonanmu.,Diberkahilah bakulmu dan tempat adonanmu.,
Ulangan,28,6,Ulangan 28:6,مُبَارَكًا تَكُونُ فِي دُخُولِكَ، وَمُبَارَكًا تَكُونُ فِي خُرُوجِكَ.,Diberkatilah kamu ketika kamu datang dan diberkatilah kamu ketika kamu pergi.”,Diberkahilah engkau ketika engkau masuk dan diberkahilah engkau ketika engkau keluar.,
Ulangan,28,7,Ulangan 28:7,يَجْعَلُ ٱلرَّبُّ أَعْدَاءَكَ ٱلْقَائِمِينَ عَلَيْكَ مُنْهَزِمِينَ أَمَامَكَ. فِي طَرِيقٍ وَاحِدَةٍ يَخْرُجُونَ عَلَيْكَ، وَفِي سَبْعِ طُرُقٍ يَهْرُبُونَ أَمَامَكَ.,"TUHAN akan menyerahkan musuh-musuhmu yang bangkit melawanmu untuk dikalahkan di hadapanmu. Mereka datang untuk melawanmu melalui satu jalan, tetapi mereka akan melarikan diri melalui tujuh jalan.","ALLAH akan menyerahkan musuh-musuhmu yang bangkit melawan engkau sehingga mereka terpukul kalah di hadapanmu. Lewat satu jalan mereka akan maju menyerang engkau, tetapi lewat tujuh jalan mereka akan lari dari hadapanmu.",
Ulangan,28,8,Ulangan 28:8,يَأْمُرُ لَكَ ٱلرَّبُّ بِٱلْبَرَكَةِ فِي خَزَائِنِكَ وَفِي كُلِّ مَا تَمْتَدُّ إِلَيْهِ يَدُكَ، وَيُبَارِكُكَ فِي ٱلْأَرْضِ ٱلَّتِي يُعْطِيكَ ٱلرَّبُّ إِلَهُكَ.,"TUHAN akan memerintahkan berkat di atas lumbung-lumbungmu dan di setiap pekerjaan tanganmu. Dia juga akan memberkatimu di negeri yang TUHAN, Allahmu berikan kepadamu.","ALLAH akan memerintahkan berkah-Nya turun atas lumbung-lumbungmu dan atas segala usahamu. Ia akan memberkahi engkau di negeri yang dikaruniakan ALLAH, Tuhanmu, kepadamu.",
Ulangan,28,9,Ulangan 28:9,يُقِيمُكَ ٱلرَّبُّ لِنَفْسِهِ شَعْبًا مُقَدَّسًا كَمَا حَلَفَ لَكَ، إِذَا حَفِظْتَ وَصَايَا ٱلرَّبِّ إِلَهِكَ وَسَلَكْتَ فِي طُرُقِهِ.,"TUHAN akan membuatmu menjadi umat-Nya yang kudus seperti yang telah dijanjikan-Nya kepadamu apabila kamu menaati perintah TUHAN, Allahmu dan berjalan di jalan-Nya.","ALLAH akan meneguhkan engkau sebagai umat-Nya yang suci, seperti yang dijanjikan-Nya dengan bersumpah kepadamu, asal engkau memegang teguh perintah-perintah ALLAH, Tuhanmu, dan hidup menurut jalan-Nya.",
Ulangan,28,10,Ulangan 28:10,فَيَرَى جَمِيعُ شُعُوبِ ٱلْأَرْضِ أَنَّ ٱسْمَ ٱلرَّبِّ قَدْ سُمِّيَ عَلَيْكَ وَيَخَافُونَ مِنْكَ.,Maka seluruh bangsa di muka ini akan melihat bahwa nama TUHAN disebut di atasmu sehingga mereka akan menjadi takut kepadamu.,"Segala bangsa di bumi akan melihat bahwa nama ALLAH disebut atasmu, dan mereka akan takut kepadamu.",
Ulangan,28,11,Ulangan 28:11,وَيَزِيدُكَ ٱلرَّبُّ خَيْرًا فِي ثَمَرَةِ بَطْنِكَ وَثَمَرَةِ بَهَائِمِكَ وَثَمَرَةِ أَرْضِكَ عَلَى ٱلْأَرْضِ ٱلَّتِي حَلَفَ ٱلرَّبُّ لِآبَائِكَ أَنْ يُعْطِيَكَ.,"TUHAN juga akan melimpahkanmu kebaikan, baik dalam buah kandunganmu, hasil ternakmu, dan hasil dari tanahmu, di negeri yang telah TUHAN janjikan kepada nenek moyangmu untuk memberikannya kepadamu.","ALLAH akan membuat engkau berkelimpahan dalam kebaikan, dalam hal buah kandunganmu, hasil ternakmu, dan hasil bumimu di tanah yang dijanjikan ALLAH dengan bersumpah kepada nenek moyangmu untuk dikaruniakan kepadamu.",
Ulangan,28,12,Ulangan 28:12,يَفْتَحُ لَكَ ٱلرَّبُّ كَنْزَهُ ٱلصَّالِحَ، ٱلسَّمَاءَ، لِيُعْطِيَ مَطَرَ أَرْضِكَ فِي حِينِهِ، وَلْيُبَارِكَ كُلَّ عَمَلِ يَدِكَ، فَتُقْرِضُ أُمَمًا كَثِيرَةً وَأَنْتَ لَا تَقْتَرِضُ.,"TUHAN akan membuka bagimu perbendaharaan-Nya yang terbaik. Langit akan mencurahkan hujan untuk tanahmu pada musimnya dan memberkati segala pekerjaan tanganmu. Kamu akan memberikan pinjaman kepada banyak bangsa, tetapi kamu tidak akan meminjam.","ALLAH akan membuka bagimu perbendaharaan-Nya yang baik, yaitu langit, untuk menurunkan hujan ke atas tanahmu pada musimnya dan untuk memberkahi segala pekerjaan tanganmu. Engkau akan memberi pinjaman kepada banyak bangsa, tetapi engkau sendiri tidak akan meminjam.",
Ulangan,28,13,Ulangan 28:13,وَيَجْعَلُكَ ٱلرَّبُّ رَأْسًا لَا ذَنَبًا، وَتَكُونُ فِي ٱلِٱرْتِفَاعِ فَقَطْ وَلَا تَكُونُ فِي ٱلِٱنْحِطَاطِ، إِذَا سَمِعْتَ لِوَصَايَا ٱلرَّبِّ إِلَهِكَ ٱلَّتِي أَنَا أُوصِيكَ بِهَا ٱلْيَوْمَ، لِتَحْفَظَ وَتَعْمَلَ,"TUHAN akan menjadikanmu kepala, bukan ekor. Kamu akan berada di atas, dan tidak akan di bawah. Apabila kamu mendengarkan perintah-perintah dari TUHAN, Allahmu, yang telah kusampaikan kepadamu hari ini dan lakukanlah dengan setia,","ALLAH akan membuat engkau menjadi kepala, bukan ekor. Engkau akan berada di atas dan bukan di bawah, asal engkau mendengarkan perintah-perintah ALLAH, Tuhanmu, yang kusampaikan kepadamu pada hari ini untuk kaulakukan dengan setia,",
Ulangan,28,14,Ulangan 28:14,وَلَا تَزِيغَ عَنْ جَمِيعِ ٱلْكَلِمَاتِ ٱلَّتِي أَنَا أُوصِيكَ بِهَا ٱلْيَوْمَ يَمِينًا أَوْ شِمَالًا، لِكَيْ تَذْهَبَ وَرَاءَ آلِهَةٍ أُخْرَى لِتَعْبُدَهَا.,dan tidak menyimpang ke kanan maupun ke kiri dari setiap perkataan yang kuperintahkan kepadamu hari ini dengan mengikuti ilah-ilah lain dan beribadah kepadanya.,dan tidak menyimpang ke kanan atau ke kiri dari segala hal yang kusampaikan kepadamu pada hari ini dengan mengikuti ilah-ilah lain serta beribadah kepadanya.,
Ulangan,28,15,Ulangan 28:15,«وَلَكِنْ إِنْ لَمْ تَسْمَعْ لِصَوْتِ ٱلرَّبِّ إِلَهِكَ لِتَحْرِصَ أَنْ تَعْمَلَ بِجَمِيعِ وَصَايَاهُ وَفَرَائِضِهِ ٱلَّتِي أَنَا أُوصِيكَ بِهَا ٱلْيَوْمَ، تَأْتِي عَلَيْكَ جَمِيعُ هَذِهِ ٱللَّعَنَاتِ وَتُدْرِكُكَ:,"Namun, jika kamu tidak mematuhi TUHAN, Allahmu, untuk melakukannya dengan sungguh-sungguh setiap perintah dan ketetapan-Nya yang telah kuberikan kepadamu hari ini maka segala kutuk akan datang ke atasmu dan menimpamu:","Akan tetapi, jika engkau tidak mau mematuhi ALLAH, Tuhanmu, untuk melakukan dengan setia segala perintah-Nya dan ketetapan-Nya yang kusampaikan kepadamu pada hari ini, maka segala kutuk ini akan datang ke atasmu dan sampai kepadamu:",
Ulangan,28,16,Ulangan 28:16,مَلْعُونًا تَكُونُ فِي ٱلْمَدِينَةِ وَمَلْعُونًا تَكُونُ فِي ٱلْحَقْلِ.,“Terkutuklah kamu di kota dan terkutuklah kamu di ladang.,Terkutuklah engkau di kota dan terkutuklah engkau di ladang.,
Ulangan,28,17,Ulangan 28:17,مَلْعُونَةً تَكُونُ سَلَّتُكَ وَمِعْجَنُكَ.,Terkutuklah bakulmu dan tempat adonanmu.,Terkutuklah bakulmu dan tempat adonanmu.,
Ulangan,28,18,Ulangan 28:18,مَلْعُونَةً تَكُونُ ثَمَرَةُ بَطْنِكَ وَثَمَرَةُ أَرْضِكَ، نِتَاجُ بَقَرِكَ وَإِنَاثُ غَنَمِكَ.,"Terkutuklah buah kandunganmu, hasil tanahmu, anak sapi dan anak dombamu.","Terkutuklah buah kandunganmu, hasil tanahmu, anak lembumu, dan kawanan kambing dombamu.",
Ulangan,28,19,Ulangan 28:19,مَلْعُونًا تَكُونُ فِي دُخُولِكَ، وَمَلْعُونًا تَكُونُ فِي خُرُوجِكَ.,Terkutuklah kamu yang datang dan terkutuklah kamu yang pergi.”,Terkutuklah engkau ketika engkau masuk dan terkutuklah engkau ketika engkau keluar.,
Ulangan,28,20,Ulangan 28:20,يُرْسِلُ ٱلرَّبُّ عَلَيْكَ ٱللَّعْنَ وَٱلِٱضْطِرَابَ وَٱلزَّجْرَ فِي كُلِّ مَا تَمْتَدُّ إِلَيْهِ يَدُكَ لِتَعْمَلَهُ، حَتَّى تَهْلِكَ وَتَفْنَى سَرِيعًا مِنْ أَجْلِ سُوْءِ أَفْعَالِكَ إِذْ تَرَكْتَنِي.,"TUHAN akan mendatangkan ke atasmu kutuk, kekacauan, dan hardikan dalam segala usaha yang kamu lakukan sehingga dengan cepat kamu akan binasa dan punah karena perbuatanmu yang jahat dan telah meninggalkan-Ku.","ALLAH akan mengirimkan kepadamu kutuk, kekacauan, dan hardikan dalam segala usaha yang kaulakukan, hingga dengan segera engkau punah dan binasa akibat jahatnya perbuatanmu sebab engkau telah meninggalkan Aku.",
Ulangan,28,21,Ulangan 28:21,يُلْصِقُ بِكَ ٱلرَّبُّ ٱلْوَبَأَ حَتَّى يُبِيدَكَ عَنِ ٱلْأَرْضِ ٱلَّتِي أَنْتَ دَاخِلٌ إِلَيْهَا لِكَيْ تَمْتَلِكَهَا.,TUHAN akan membuatmu menderita penyakit sampar sampai Dia menghabiskanmu dari negeri yang telah kamu masuki untuk kamu miliki itu.,ALLAH akan melekatkan penyakit sampar padamu hingga engkau habis dari tanah yang akan kaumasuki untuk kaududuki.,
Ulangan,28,22,Ulangan 28:22,يَضْرِبُكَ ٱلرَّبُّ بِٱلسِّلِّ وَٱلْحُمَّى وَٱلْبُرَدَاءِ وَٱلِٱلْتِهَابِ وَٱلْجَفَافِ وَٱللَّفْحِ وَٱلذُّبُولِ، فَتَتَّبِعُكَ حَتَّى تُفْنِيَكَ.,"TUHAN akan menghajarmu dengan penyakit batuk kering, demam, radang, panas yang menyengat, kekeringan, hama tanaman, dan penyakit gandum. Semua itu akan menimpamu sampai kamu binasa.","ALLAH akan mengazab engkau dengan batuk kering, demam, radang, panas yang menyengat, kekeringan, kelayuan tanaman, dan penyakit gandum. Semua itu akan mengejarmu hingga engkau binasa.",
Ulangan,28,23,Ulangan 28:23,وَتَكُونُ سَمَاؤُكَ ٱلَّتِي فَوْقَ رَأْسِكَ نُحَاسًا، وَٱلْأَرْضُ ٱلَّتِي تَحْتَكَ حَدِيدًا.,"Langit yang ada di atas kepalamu akan menjadi tembaga, dan bumi yang ada di bawahmu akan menjadi besi.",Langit di atas kepalamu akan menjadi tembaga dan bumi di bawahmu akan menjadi besi.,
Ulangan,28,24,Ulangan 28:24,وَيَجْعَلُ ٱلرَّبُّ مَطَرَ أَرْضِكَ غُبَارًا، وَتُرَابًا يُنَزِّلُ عَلَيْكَ مِنَ ٱلسَّمَاءِ حَتَّى تَهْلِكَ.,"TUHAN akan mencurahkan ke tanahmu abu dan debu dari langit, dan akan turun kepadamu sampai kamu binasa.","Hujan di negerimu akan dibuat ALLAH menjadi debu, dan abulah yang akan turun dari langit ke atasmu hingga engkau binasa.",
Ulangan,28,25,Ulangan 28:25,يَجْعَلُكَ ٱلرَّبُّ مُنْهَزِمًا أَمَامَ أَعْدَائِكَ. فِي طَرِيقٍ وَاحِدَةٍ تَخْرُجُ عَلَيْهِمْ، وَفِي سَبْعِ طُرُقٍ تَهْرُبُ أَمَامَهُمْ، وَتَكُونُ قَلِقًا فِي جَمِيعِ مَمَالِكِ ٱلْأَرْضِ.,"TUHAN akan membiarkanmu dikalahkan oleh musuhmu. Kamu akan menyerang mereka melalui satu jalan, tetapi kamu akan melarikan diri dari hadapan mereka melalui tujuh jalan. Kamu akan menjadi suatu kengerian bagi semua bangsa yang ada di bumi.","ALLAH akan menyerahkanmu sehingga engkau terpukul kalah di hadapan musuh-musuhmu. Lewat satu jalan engkau akan maju menyerang mereka, tetapi lewat tujuh jalan engkau akan lari dari hadapan mereka. Engkau akan menjadi suatu kedahsyatan bagi segala kerajaan di bumi.",
Ulangan,28,26,Ulangan 28:26,وَتَكُونُ جُثَّتُكَ طَعَامًا لِجَمِيعِ طُيُورِ ٱلسَّمَاءِ وَوُحُوشِ ٱلْأَرْضِ وَلَيْسَ مَنْ يُزْعِجُهَا.,Mayatmu akan menjadi makanan bagi seluruh burung di udara dan binatang buas di bumi dan tidak akan ada seorang pun yang akan menghalaunya.,"Mayatmu akan menjadi makanan segala burung di udara serta binatang-binatang di bumi, dan tak seorang pun akan mengusik mereka.",
Ulangan,28,27,Ulangan 28:27,يَضْرِبُكَ ٱلرَّبُّ بِقُرْحَةِ مِصْرَ وَبِالْبَوَاسِيرِ وَٱلْجَرَبِ وَٱلْحِكَّةِ حَتَّى لَا تَسْتَطِيعَ ٱلشِّفَاءَ.,"TUHAN akan menghukummu dengan barah Mesir, dengan bisul, borok, dan kudis yang tidak tersembuhkan.","ALLAH akan mengazab engkau dengan bisul Mesir, borok, kudis, dan kurap yang tak dapat disembuhkan.",
Ulangan,28,28,Ulangan 28:28,يَضْرِبُكَ ٱلرَّبُّ بِجُنُونٍ وَعَمًى وَحَيْرَةِ قَلْبٍ،,"TUHAN akan menghukummu dengan membuatmu gila, buta, dan kehilangan akal.","ALLAH pun akan mengazab engkau dengan kegilaan, kebutaan, dan kekacauan pikiran.",
Ulangan,28,29,Ulangan 28:29,فَتَتَلَمَّسُ فِي ٱلظُّهْرِ كَمَا يَتَلَمَّسُ ٱلْأَعْمَى فِي ٱلظَّلَامِ، وَلَا تَنْجَحُ فِي طُرُقِكَ بَلْ لَا تَكُونُ إِلَّا مَظْلُومًا مَغْصُوبًا كُلَّ ٱلْأَيَّامِ وَلَيْسَ مُخَلِّصٌ.,"Maka pada siang hari, kamu seperti orang buta yang meraba-raba dalam kegelapan. Perjalananmu tidak akan berhasil, tetapi kamu akan terus-menerus diperas dan dirampas dengan tidak ada seorang pun yang menyelamatkanmu.","Engkau akan meraba-raba pada tengah hari, seperti orang buta yang meraba-raba dalam kegelapan. Perjalananmu tidak akan berhasil. Sebaliknya, engkau akan selalu diperas dan dirampas orang tanpa ada yang menolong.",
Ulangan,28,30,Ulangan 28:30,تَخْطُبُ ٱمْرَأَةً وَرَجُلٌ آخَرُ يَضْطَجِعُ مَعَهَا. تَبْنِي بَيْتًا وَلَا تَسْكُنُ فِيهِ. تَغْرِسُ كَرْمًا وَلَا تَسْتَغِلُّهُ.,"Kamu akan bertunangan dengan seorang perempuan, tetapi laki-laki lain menidurinya. Kamu akan membangun sebuah rumah, tetapi kamu tidak akan tinggal di dalamnya. Kamu akan menanami kebun anggur, tetapi kamu tidak akan memanen hasilnya.","Engkau akan bertunangan dengan seorang perempuan, tetapi orang lain akan menidurinya. Engkau akan membangun rumah, tetapi tidak akan tinggal di dalamnya. Engkau akan menanami kebun anggur, tetapi tidak akan menikmati hasilnya.",
Ulangan,28,31,Ulangan 28:31,يُذْبَحُ ثَوْرُكَ أَمَامَ عَيْنَيْكَ وَلَا تَأْكُلُ مِنْهُ. يُغْتَصَبُ حِمَارُكَ مِنْ أَمَامِ وَجْهِكَ وَلَا يَرْجِعُ إِلَيْكَ. تُدْفَعُ غَنَمُكَ إِلَى أَعْدَائِكَ وَلَيْسَ لَكَ مُخَلِّصٌ.,"Sapimu akan disembelih di depan matamu, tetapi kamu tidak memakannya. Keledaimu akan dirampas darimu dan tidak akan dikembalikan kepadamu. Dombamu akan diberikan kepada musuhmu, dan tidak seorang pun yang akan menolongmu.","Sapimu akan dibantai orang di depan matamu, tetapi engkau tidak akan memakan dagingnya. Keledaimu akan dirampas dari hadapanmu dan tidak akan dikembalikan kepadamu. Kambing dombamu akan diserahkan kepada musuh-musuhmu, dan tak seorang pun akan menolong engkau.",
Ulangan,28,32,Ulangan 28:32,يُسَلَّمُ بَنُوكَ وَبَنَاتُكَ لِشَعْبٍ آخَرَ وَعَيْنَاكَ تَنْظُرَانِ إِلَيْهِمْ طُولَ ٱلنَّهَارِ، فَتَكِلَّانِ وَلَيْسَ فِي يَدِكَ طَائِلَةٌ.,"Anakmu laki-laki dan perempuan akan diberikan kepada bangsa lain, matamu akan melihatnya dan kamu merindukannya terus-menerus. Namun, tanganmu tidak dapat melakukan apa-apa.","Anak-anakmu, baik laki-laki maupun perempuan, akan diserahkan kepada bangsa lain. Matamu menyaksikannya dan menjadi sayu karena merindukan mereka sepanjang hari, namun engkau tak berdaya.",
Ulangan,28,33,Ulangan 28:33,ثَمَرُ أَرْضِكَ وَكُلُّ تَعَبِكَ يَأْكُلُهُ شَعْبٌ لَا تَعْرِفُهُ، فَلَا تَكُونُ إِلَّا مَظْلُومًا وَمَسْحُوقًا كُلَّ ٱلْأَيَّامِ.,Suatu bangsa yang tidak kaukenal akan memakan hasil tanahmu dan semua hasil pekerjaanmu. Kamu akan selalu ditindas dan diremukkan.,"Hasil tanahmu dan segala jerih lelahmu akan dilahap oleh bangsa yang tidak kaukenal, dan engkau akan selalu diperas serta ditindas.",
Ulangan,28,34,Ulangan 28:34,وَتَكُونُ مَجْنُونًا مِنْ مَنْظَرِ عَيْنَيْكَ ٱلَّذِي تَنْظُرُ.,Kamu akan menjadi gila karena apa yang telah kamu lihat.,Engkau akan menjadi gila karena apa yang kaulihat.,
Ulangan,28,35,Ulangan 28:35,يَضْرِبُكَ ٱلرَّبُّ بِقَرْحٍ خَبِيثٍ عَلَى ٱلرُّكْبَتَيْنِ وَعَلَى ٱلسَّاقَيْنِ، حَتَّى لَا تَسْتَطِيعَ ٱلشِّفَاءَ مِنْ أَسْفَلِ قَدَمِكَ إِلَى قِمَّةِ رَأْسِكَ.,"TUHAN akan menghukummu dengan barah pada lutut dan kakimu yang tidak dapat disembuhkan, mulai dari telapak kakimu hingga kepalamu.","ALLAH akan mengazab engkau dengan bisul parah yang tak dapat disembuhkan pada lutut dan pahamu, juga dari telapak kakimu sampai ke ubun-ubunmu.",
Ulangan,28,36,Ulangan 28:36,يَذْهَبُ بِكَ ٱلرَّبُّ وَبِمَلِكِكَ ٱلَّذِي تُقِيمُهُ عَلَيْكَ إِلَى أُمَّةٍ لَمْ تَعْرِفْهَا أَنْتَ وَلَا آبَاؤُكَ، وَتَعْبُدُ هُنَاكَ آلِهَةً أُخْرَى مِنْ خَشَبٍ وَحَجَرٍ،,"TUHAN akan membawamu beserta rajamu yang telah kamu angkat atasmu untuk pergi kepada suatu bangsa yang tidak dikenal olehmu atau nenek moyangmu. Di sana, kamu akan beribadah kepada ilah-ilah lain yang terbuat dari kayu dan batu.",ALLAH akan membawa engkau serta rajamu yang kauangkat atasmu kepada suatu bangsa yang tidak dikenal olehmu atau oleh nenek moyangmu. Di sana engkau akan beribadah kepada ilah-ilah lain yang terbuat dari kayu dan batu.,
Ulangan,28,37,Ulangan 28:37,وَتَكُونُ دَهَشًا وَمَثَلًا وَهُزْأَةً فِي جَمِيعِ ٱلشُّعُوبِ ٱلَّذِينَ يَسُوقُكَ ٱلرَّبُّ إِلَيْهِمْ.,"Kamu akan menjadi kengerian, kiasan, dan sindiran dari segala bangsa di tempat TUHAN akan menuntunmu.","Di antara segala bangsa tempat ALLAH menggiringmu, engkau akan menjadi suatu kengerian, ibarat, dan sindiran.",
Ulangan,28,38,Ulangan 28:38,بِذَارًا كَثِيرًا تُخْرِجُ إِلَى ٱلْحَقْلِ، وَقَلِيلًا تَجْمَعُ، لِأَنَّ ٱلْجَرَادَ يَأْكُلُهُ.,"Kamu akan membawa banyak benih ke ladangmu, tetapi kamu akan mengumpulkan hasil yang sedikit, karena belalang akan memakannya.","Banyak benih yang akan kaubawa ke ladang, tetapi sedikit saja hasil yang akan kaukumpulkan karena belalang akan melahapnya.",
Ulangan,28,39,Ulangan 28:39,كُرُومًا تَغْرِسُ وَتَشْتَغِلُ، وَخَمْرًا لَا تَشْرَبُ وَلَا تَجْنِي، لِأَنَّ ٱلدُّودَ يَأْكُلُهَا.,"Kamu akan menanam dan bekerja keras di kebun anggur, tetapi kamu tidak akan meminum atau mengumpulkan anggurnya, karena ulat akan memakannya.","Engkau akan menanami kebun-kebun anggur dan menggarapnya, namun tidak akan meminum anggurnya dan tidak akan mengumpulkan hasilnya karena ulat-ulat akan melahapnya.",
Ulangan,28,40,Ulangan 28:40,يَكُونُ لَكَ زَيْتُونٌ فِي جَمِيعِ تُخُومِكَ، وَبِزَيْتٍ لَا تَدَّهِنُ، لِأَنَّ زَيْتُونَكَ يَنْتَثِرُ.,"Kamu akan memiliki pohon-pohon zaitun di seluruh daerahmu, tetapi kamu tidak bisa mengurapi dirimu dengan minyaknya, karena buah zaitunmu akan berguguran.","Pohon-pohon zaitun akan ada di seluruh daerahmu, tetapi engkau tidak akan berurap dengan minyaknya karena buah-buah zaitunmu akan gugur.",
Ulangan,28,41,Ulangan 28:41,بَنِينَ وَبَنَاتٍ تَلِدُ وَلَا يَكُونُونَ لَكَ، لِأَنَّهُمْ إِلَى ٱلسَّبْيِ يَذْهَبُونَ.,"Kamu akan memiliki anak laki-laki dan perempuan, tetapi mereka tidak akan menjadi milikmu, karena mereka akan pergi sebagai tawanan.","Engkau akan mempunyai anak-anak lelaki dan anak-anak perempuan, tetapi mereka tidak akan menjadi milikmu karena mereka akan pergi sebagai tawanan.",
Ulangan,28,42,Ulangan 28:42,جَمِيعُ أَشْجَارِكَ وَأَثْمَارِ أَرْضِكَ يَتَوَلَّاهُ ٱلصَّرْصَرُ.,Belalang akan memakan habis pohon-pohonmu dan hasil tanahmu.,Segala pohonmu dan hasil tanahmu akan dimakan habis oleh kawanan belalang.,
Ulangan,28,43,Ulangan 28:43,اَلْغَرِيبُ ٱلَّذِي فِي وَسَطِكَ يَسْتَعْلِي عَلَيْكَ مُتَصَاعِدًا، وَأَنْتَ تَنْحَطُّ مُتَنَازِلًا.,"Orang asing yang ada di tengah-tengahmu akan semakin berkuasa ke atasmu dan semakin menguasaimu. Akan tetapi, kamu akan semakin rendah.","Kaum pendatang yang ada di antaramu akan naik, makin lama makin tinggi mengatasi engkau. Sedangkan engkau akan turun, makin lama makin rendah.",
